LYLGCIqNQQrpMwOxJ1hlrg,0.35294117647058826,0.11764705882352941
ihMUU9D2mcgrp7fi8lmqJg,0.5,0.16666666666666666
XmDiFI8SuougNUi02ZCdwA,0.3076923076923077,0.15384615384615385
JRFm4zOkJW2L0m4TsXBJ_w,0.3076923076923077,0.15384615384615385
Y_Y91oeUrIwYa18F8ey5NQ,0.6,0.8
pQPIaCWok_yVzY-0JvfURQ,0.42857142857142855,0.7142857142857143
LSElCCmJQNJDpIEf77NVpA,0.7142857142857143,0.7142857142857143
tYlwIZWPEQFvU9avTaIv3w,0.8181818181818182,0.7272727272727273
2voFtcyopB3jJHepouMWDQ,1.0,1.0
m3EKlucZuwnOazLrRfnWaQ,0.8888888888888888,1.0
po5FyERB4lUZNnBIwnhFlg,0.6666666666666666,1.0
29,0.75,1.0
6SWknDhTfrw3NyywMCyZJg,0.7222222222222222,0.8333333333333334
Cv4kZH9zN0wpN2Drn0qkLg,0.5,0.8
mTc8M-drs2HSG8paNUTTQg,1.0,0.0
cRwNwAGQ8Pc_-orLefrwRw,0.5714285714285714,0.0
6pd0Z40VifMh6ETJrOw_0g,1.0,0.0
VsrvWdZL2993olnW3z8R3A,0.40625,0.375
iAe55bO88EwBiPL2GhwBew,0.6666666666666666,0.6666666666666666
yTFdhqH9eLzaP05xXQa2rw,0.47368421052631576,0.3684210526315789
pAu8UuWTLTLai61TW8-tZw,0.7,0.6
l9Xqi_FUukoExs7nBa422w,0.0,0.0
MpMkOGrzCEGrO0-8yoib2w,0.5,0.5
58P3oSd8P2QNzHrQmRqQZw,0.5,0.5625
mM4JGpza3KkegHYUN7T79w,0.9,0.9
lp-J_cO5owuMzGJqdn3PNg,0.9166666666666666,0.8333333333333334
YSOaPUm5EORusVSPB6_Zag,1.0,1.0
ikcyah81MTF4ZzOivmPitw,1.0,1.0
WjT_DJivd3I98FxDgEZpTQ,0.6666666666666666,1.0
ZlvVCqFKTMK4rBkTQzVBpA,1.0,1.0
kcBHEBHnTx9ySJwOdaSgPA,1.0,1.0
2s5tyNvj6-eEks5cNFZQMg,1.0,1.0
L19_1cG2ALVjdBQ456h26A,0.8,1.0
iPxUYvC8tgt5rBr-IZlSeg,0.8148148148148148,0.6296296296296297
uFwC7N9APy8oTjhda3p9lw,0.9,1.0
obkBJENTOXC3YpS_VWiPyw,0.6,0.4
tONuJUMGL394lS3MM0UmzQ,0.25,0.25
yyahaWDdm1Hes99IZkSJPg,0.5,0.875
nUUYvBafHYH-O4Pht6lgsw,0.9166666666666666,1.0
R2IWbpUgJQ3NRRjKQy6O_Q,1.0,1.0
_CIodPGuvPP2khYkDk1jKw,0.8,0.95
DAIBZ-I6i5wEUsxEolzXBA,0.0,0.0
plrLdKQvnyWlDvQ3kFSqwQ,1.0,1.0
g9jX2oXQr8zrOQgynYnYjQ,0.7692307692307693,0.6153846153846154
ykKSshfa9ANCZCuvM2LaWg,0.7272727272727273,0.0
fJ5raoVcN-nD8vFswMFXzQ,0.25,0.0
rB1CNenQbYtQ0D6sqoJe3A,0.0,0.0
cWBqZThx4RWNzPJbJ_oXOg,0.25,0.0
D0tHnskAgaRjCBdoXVev_g,0.5,0.5
M_GnuvRXvWBl3YNxH-GYFg,0.0,1.0
JGTPb06Ix_v7uq3HADzq8w,0.75,0.75
2xczXFsc4GeilxL8B8R3Vg,1.0,1.0
ahKN6wh6z2vZsd8C7AyG5A,0.5609756097560976,0.5121951219512195
8SvCSiGwtaGL2Z78tRSSlQ,0.21428571428571427,0.42857142857142855
yqTromUJgF6Ll7VVo4iF0A,0.4166666666666667,0.4166666666666667
DScAYRPPKaqt1NBkCbibHg,1.0,1.0
T93h3F_Mq8bdEWBEujsEcQ,0.6666666666666666,1.0
JbJDlfcnYiyZRXeHQcAVjg,0.5833333333333334,0.5
KECPmpLZxwroxLeUy9TDoA,0.3333333333333333,0.0
RIP8nL2Gbiu0zb-nCgZnpw,1.0,0.0
A7Soqlerr3L8mNq3YuIqAA,0.46153846153846156,0.23076923076923078
jqZKv-7F54guDLalXEjHxg,0.4444444444444444,0.2777777777777778
M6SQ1dITqcuj-sAvg8_ITg,1.0,1.0
jvvh4Q00Hq2XyIcfmAAT2A,0.42857142857142855,0.5714285714285714
n-iA7O3vKAgCMk3Caf2Syw,0.7777777777777778,1.0
WAqACt7FfSFcJs-gqysIlQ,0.5,1.0
Zw4CvOwXJj1QA85SvB99Hw,0.6666666666666666,1.0
5nddZwZzT7pvC5vBjKRzoA,0.6666666666666666,1.0
jCldB0wUJU9A_ti45vZ0bg,0.6666666666666666,1.0
aCwCa7QMycZInFChAGU9pQ,1.0,1.0
XiCnbGY6R92Ji7r38jceZA,0.75,1.0
nvuw2UgZV-Y-WEmHOaLRkg,0.75,1.0
WcGTSRku3mrVK7V9GKq4UQ,0.8333333333333334,1.0
ff_QnODW0vqNWZPSTVQTsQ,0.6666666666666666,1.0
QJ4iodv1xkUYBSZ9y1MWVg,1.0,1.0
-p-9eBYvts8tcalo5IWOKw,0.6,1.0
6TWRuHn24DL6vnW8Uyu4Vw,0.0,0.0
LaRo1F0bOEZo4p11bfkshA,0.3333333333333333,0.0
qVN-P0aov4z5oknS12Cq1g,0.5,0.0
cXykQLP4Sr3tNii8k-zckg,0.3333333333333333,0.0
Pectv4bzzUVs0FQ6HQjW8g,0.42857142857142855,0.0
-7smFzvh2E2fOOYs-0Dl8w,0.0,0.0
j-_jKQ-5IE4hqQzA-hsApw,1.0,1.0
78dfzUUVUeFpcYKqvs_X1w,0.8181818181818182,1.0
9UrMG4cn2nfIQsJlH8e2PQ,0.8,1.0
PSIoHJpLPnkoH78iYRk6vQ,1.0,1.0
5fu41tfqTU_LONb95t1Dkg,0.88,1.0
Me6hKl5pjH2KCuxLZm6pzQ,1.0,1.0
ivVVCPUm9mmU6K7xR41vEg,0.5,0.25
EzwpoKQrHgDHwpuCUw074Q,0.4,0.0
5qElnvC0danGy0io0-NRKw,0.75,0.0
p9amH4v0zP1BQgJhYjeUMg,0.3333333333333333,0.0
ZDXZGMpA4IhIqmMIMdeHlA,0.3333333333333333,0.0
byFWmwlVSmUj-AmM6NZYvw,0.2,0.0
ukTwFX4wQW4FbQbnWI9aJg,0.7894736842105263,0.7894736842105263
638KbE3REls3O3bbOPLnUA,0.5,0.75
gEAB85-Zcm8Qs5JQPC_PHg,0.75,0.7777777777777778
wn7GiuOQ_0VrPXNc1wVTDA,0.2,0.2
LFOfaMvC6g7huKW5e35nsQ,0.3333333333333333,0.16666666666666666
hP3hxJBx1GdCfF4RVhqbAg,0.5,0.5
XA-mMT47rFZNEllPBCYWQQ,1.0,1.0
C9JmR3jZfGnW6xbPMCT3aQ,0.8571428571428571,1.0
eZyqa81qS0LuH0Bv8vfvrw,0.8888888888888888,1.0
X6mWr96ibKdXQSA6mpH90g,0.8181818181818182,1.0
yyuy1kimJHK2RsizjvgUNQ,1.0,1.0
ixTr1qXUFGTzyaZUuCDDvg,1.0,0.0
v11wtoKy5sKLAdi8355MKA,0.5,0.0
dec2TzjQ1skgmugHKJyLwQ,0.0,0.0
3Q7vtF_cdHGyp2JOlKcu-Q,1.0,1.0
18oecrR4bf-ctLvVGEaSLg,0.625,1.0
fVVpTBLOHZDH4AIACjO4kg,0.25,0.25
SaIX7eay0vV-FxGPqTk1yA,0.8,0.4
KXvkoGg5Od9Iwk4LMBFJ4w,1.0,1.0
X-dpycbo5fy8AyoHCUCryA,0.5,0.6666666666666666
K2_Hmmo5crTYWiT_1sWnfQ,0.4,0.4
Nc2TtVj6py6dHH_XdWAKRQ,0.5,0.5
xM5F0cLAlKWoB8rOgt5ZOw,1.0,1.0
XJc9Ueb3avGpYaj5Ll92hg,0.5,0.25
fE0zuDxZrJlQ7H91eY6UYA,0.6,0.6
SM3EGMqG1MN1kYVGIXLx4Q,1.0,1.0
Rr233WRnykn1j-qU9KOzCg,0.6428571428571429,0.6428571428571429
PNHXpLc799mkFipy5WlN6A,0.5,0.75
kIco4kv-FHT6QqdkDQ2cow,0.6666666666666666,0.0
X1jTnU6c9eloN2Bxs78uTg,0.5,0.5
yZSxQT84u6CL_lmfHKMMNQ,0.5,0.0
1_43FZHx3P5D7X-CpIR9WA,0.16666666666666666,0.16666666666666666
